10/13/07 14:54:38  XMS_acsSetESR() OK!
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 91),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 92),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 93),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 94),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 95),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 96),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 97),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 98),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 99),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 100),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 101),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 102),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 103),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 104),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 105),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 106),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 107),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 108),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 109),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 110),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 111),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 112),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 113),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 114),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 115),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 116),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 117),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 118),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 119),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 120),  44 ?=? 36+8
10/17/07 11:26:13  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOC  , 1, 121),  44 ?=? 36+8
10/17/07 11:26:59  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOIP , 1, 0),  44 ?=? 36+8
10/17/07 11:26:59  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOIP , 1, 1),  44 ?=? 36+8
10/17/07 11:26:59  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOIP , 1, 2),  44 ?=? 36+8
10/17/07 11:26:59  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOIP , 1, 3),  44 ?=? 36+8
10/17/07 11:26:59  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOIP , 1, 4),  44 ?=? 36+8
10/17/07 11:26:59  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOIP , 1, 5),  44 ?=? 36+8
10/17/07 11:26:59  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOIP , 1, 6),  44 ?=? 36+8
10/17/07 11:26:59  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOIP , 1, 7),  44 ?=? 36+8
10/17/07 11:26:59  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOIP , 1, 8),  44 ?=? 36+8
10/17/07 11:26:59  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOIP , 1, 9),  44 ?=? 36+8
10/17/07 11:26:59  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOIP , 1, 10),  44 ?=? 36+8
10/17/07 11:26:59  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOIP , 1, 11),  44 ?=? 36+8
10/17/07 11:26:59  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOIP , 1, 12),  44 ?=? 36+8
10/17/07 11:26:59  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOIP , 1, 13),  44 ?=? 36+8
10/17/07 11:26:59  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOIP , 1, 14),  44 ?=? 36+8
10/17/07 11:26:59  EVT(  44) : UNIFAILURE: GETRESFAIL(0x9) dev=(VOIP , 1, 15),  44 ?=? 36+8
